GEO_ID,NAME,S1901_C01_001E,S1901_C01_001M,S1901_C01_002E,S1901_C01_002M,S1901_C01_003E,S1901_C01_003M,S1901_C01_004E,S1901_C01_004M,S1901_C01_005E,S1901_C01_005M,S1901_C01_006E,S1901_C01_006M,S1901_C01_007E,S1901_C01_007M,S1901_C01_008E,S1901_C01_008M,S1901_C01_009E,S1901_C01_009M,S1901_C01_010E,S1901_C01_010M,S1901_C01_011E,S1901_C01_011M,S1901_C01_012E,S1901_C01_012M,S1901_C01_013E,S1901_C01_013M,S1901_C01_014E,S1901_C01_014M,S1901_C01_015E,S1901_C01_015M,S1901_C01_016E,S1901_C01_016M,S1901_C02_001E,S1901_C02_001M,S1901_C02_002E,S1901_C02_002M,S1901_C02_003E,S1901_C02_003M,S1901_C02_004E,S1901_C02_004M,S1901_C02_005E,S1901_C02_005M,S1901_C02_006E,S1901_C02_006M,S1901_C02_007E,S1901_C02_007M,S1901_C02_008E,S1901_C02_008M,S1901_C02_009E,S1901_C02_009M,S1901_C02_010E,S1901_C02_010M,S1901_C02_011E,S1901_C02_011M,S1901_C02_012E,S1901_C02_012M,S1901_C02_013E,S1901_C02_013M,S1901_C02_014E,S1901_C02_014M,S1901_C02_015E,S1901_C02_015M,S1901_C02_016E,S1901_C02_016M,S1901_C03_001E,S1901_C03_001M,S1901_C03_002E,S1901_C03_002M,S1901_C03_003E,S1901_C03_003M,S1901_C03_004E,S1901_C03_004M,S1901_C03_005E,S1901_C03_005M,S1901_C03_006E,S1901_C03_006M,S1901_C03_007E,S1901_C03_007M,S1901_C03_008E,S1901_C03_008M,S1901_C03_009E,S1901_C03_009M,S1901_C03_010E,S1901_C03_010M,S1901_C03_011E,S1901_C03_011M,S1901_C03_012E,S1901_C03_012M,S1901_C03_013E,S1901_C03_013M,S1901_C03_014E,S1901_C03_014M,S1901_C03_015E,S1901_C03_015M,S1901_C03_016E,S1901_C03_016M,S1901_C04_001E,S1901_C04_001M,S1901_C04_002E,S1901_C04_002M,S1901_C04_003E,S1901_C04_003M,S1901_C04_004E,S1901_C04_004M,S1901_C04_005E,S1901_C04_005M,S1901_C04_006E,S1901_C04_006M,S1901_C04_007E,S1901_C04_007M,S1901_C04_008E,S1901_C04_008M,S1901_C04_009E,S1901_C04_009M,S1901_C04_010E,S1901_C04_010M,S1901_C04_011E,S1901_C04_011M,S1901_C04_012E,S1901_C04_012M,S1901_C04_013E,S1901_C04_013M,S1901_C04_014E,S1901_C04_014M,S1901_C04_015E,S1901_C04_015M,S1901_C04_016E,S1901_C04_016M
860Z200US15946,ZCTA5 15946,2863,192,5.9,2.7,4.2,2.8,8.8,3.1,10.1,4.1,15.4,4.1,19.1,5.2,11.7,3.1,15.6,4.1,5.8,2.3,3.3,1.7,56602,8913,74951,6971,29.1,(X),(X),(X),(X),(X),1678,123,3.1,2.2,0,1.8,3.7,2.4,9.6,5.1,13.7,5.5,15.2,4,18.4,5,22,5.4,9.1,3.9,5.2,2.8,85245,8214,96345,9807,(X),(X),31.7,(X),(X),(X),1249,128,2,2,0,2.4,1.4,1.4,4.4,2.2,8.9,4.5,17.7,4.8,20.2,5.7,28.5,7,11.2,4.7,5.8,3.4,94863,9507,N,N,(X),(X),(X),(X),(X),(X),1185,231,10,6.1,10,6.8,17.8,7.4,10.9,5.9,16,6.4,24.7,11.4,4.1,2.6,4.6,4.4,1.1,1.5,0.6,0.9,36250,12254,43109,8269,(X),(X),(X),(X),25.4,(X)
860Z200US15948,ZCTA5 15948,176,87,5.7,11.3,0,15.6,0,15.6,9.7,15.1,32.4,28.1,33.5,30.5,13.6,20,5.1,10.4,0,15.6,0,15.6,52845,29404,52580,11181,41.5,(X),(X),(X),(X),(X),121,76,8.3,17,0,21.7,0,21.7,0,21.7,30.6,33.2,33.9,36.8,19.8,28.3,7.4,16.1,0,21.7,0,21.7,53664,23231,56803,14816,(X),(X),43.8,(X),(X),(X),107,73,9.3,19.4,0,24.1,0,24.1,0,24.1,21.5,31.9,38.3,39.4,22.4,32.4,8.4,19.2,0,24.1,0,24.1,54267,24430,N,N,(X),(X),(X),(X),(X),(X),55,53,0,38.4,0,38.4,0,38.4,30.9,47.6,36.4,51.1,32.7,47.7,0,38.4,0,38.4,0,38.4,0,38.4,-,**,43287,16688,(X),(X),(X),(X),36.4,(X)
860Z200US15949,ZCTA5 15949,269,76,2.2,3.2,0,10.5,11.5,9.5,9.7,8.7,14.9,11.1,17.1,8.7,7.1,8.8,26.8,20,7.1,7.2,3.7,5.1,69375,32666,80995,15992,39.8,(X),(X),(X),(X),(X),188,78,0,14.7,0,14.7,4.8,5.3,5.9,10.8,12.8,15.6,12.8,9.6,10.1,12.9,38.3,26,10.1,10.3,5.3,7.5,112778,43037,100262,19905,(X),(X),48.9,(X),(X),(X),169,79,0,16.2,0,16.2,1.8,3.1,6.5,12,14.2,17.3,14.2,10.9,11.2,14.7,37.3,29.4,8.9,10.4,5.9,8.4,112694,51138,N,N,(X),(X),(X),(X),(X),(X),81,36,7.4,10.1,0,30,27.2,22.6,18.5,14.8,19.8,13.6,27.2,23,0,30,0,30,0,30,0,30,34107,13119,35815,8295,(X),(X),(X),(X),18.5,(X)
860Z200US15951,ZCTA5 15951,291,140,5.5,9.7,6.5,11.8,26.8,21.8,4.8,8.2,12,17.4,26.5,26.6,6.5,11.4,11.3,14.6,0,9.8,0,9.8,38821,35608,49081,18037,25.8,(X),(X),(X),(X),(X),132,100,0,20.2,14.4,30.4,0,20.2,0,20.2,0,20.2,46.2,48.6,14.4,23.8,25,33,0,20.2,0,20.2,-,**,75366,31847,(X),(X),46.2,(X),(X),(X),52,51,0,39.5,0,39.5,0,39.5,0,39.5,0,39.5,0,39.5,36.5,46.6,63.5,46.6,0,39.5,0,39.5,130833,44139,N,N,(X),(X),(X),(X),(X),(X),159,99,10.1,17.6,0,17.1,49.1,34.4,8.8,15.6,22,29.4,10.1,17.9,0,17.1,0,17.1,0,17.1,0,17.1,-,**,27259,11301,(X),(X),(X),(X),8.8,(X)
860Z200US15952,ZCTA5 15952,513,152,11.1,12.5,7.2,6.9,0,5.7,22.2,20.2,8.4,10.4,21.4,15.4,8.2,9.8,13.6,10,2.9,4.9,4.9,7.5,55859,29836,66231,18580,11.5,(X),(X),(X),(X),(X),307,113,0,9.3,0,9.3,0,9.3,7.5,9.8,28.3,21.1,14.7,12.8,13.7,16.4,22.8,15.9,4.9,7.6,8.1,12.7,69732,35880,91641,22851,(X),(X),9.1,(X),(X),(X),210,77,0,13.3,0,13.3,0,13.3,11,13.1,5.7,9.1,21.4,18.8,9.5,16.3,33.3,22.3,7.1,11.2,11.9,17.4,118462,82768,N,N,(X),(X),(X),(X),(X),(X),206,120,27.7,28.3,18,18,0,13.5,44.2,40.8,10.2,23.3,0,13.5,0,13.5,0,13.5,0,13.5,0,13.5,25313,22350,20735,6107,(X),(X),(X),(X),15,(X)
860Z200US15953,ZCTA5 15953,51,33,0,39.9,0,39.9,0,39.9,0,39.9,54.9,54.9,45.1,54.9,0,39.9,0,39.9,0,39.9,0,39.9,37277,30785,45384,12584,25.5,(X),(X),(X),(X),(X),41,39,0,44.5,0,44.5,0,44.5,0,44.5,68.3,63.9,31.7,63.9,0,44.5,0,44.5,0,44.5,0,44.5,-,**,N,N,(X),(X),31.7,(X),(X),(X),41,39,0,44.5,0,44.5,0,44.5,0,44.5,68.3,63.9,31.7,63.9,0,44.5,0,44.5,0,44.5,0,44.5,-,**,N,N,(X),(X),(X),(X),(X),(X),10,17,0,90.1,0,90.1,0,90.1,0,90.1,0,90.1,100,90.1,0,90.1,0,90.1,0,90.1,0,90.1,-,**,N,N,(X),(X),(X),(X),0,(X)
860Z200US15954,ZCTA5 15954,1082,185,18.4,14.6,2.2,1.6,12.9,5,7.1,2.8,17.2,5.9,18.9,7.2,7.5,3.5,10.3,3.8,3.5,2.6,2,1.4,43190,8782,53316,10189,33.8,(X),(X),(X),(X),(X),612,88,8.7,5.4,0.3,0.6,7.2,4.2,6.4,3.2,20.4,8.1,22.1,6.6,9.6,4.1,15.5,5.6,6.2,4.5,3.6,2.6,57857,9338,71156,7886,(X),(X),37.7,(X),(X),(X),451,75,1.6,1.8,0,6.4,4,3.1,5.1,3.3,25.7,10.2,25.9,8.1,12.2,5.2,14,4.7,8.4,6.1,3.1,2.5,61250,6061,N,N,(X),(X),(X),(X),(X),(X),470,150,31.1,25.8,5.1,3.9,20.4,10.3,7.7,4.9,13,8.3,14.7,13.6,4.7,5.5,3.4,4.2,0,6.2,0,6.2,21087,12696,29750,12778,(X),(X),(X),(X),26.4,(X)
860Z200US15955,ZCTA5 15955,947,172,2.3,2.3,4.8,4.8,9,6.6,2.7,2,20.1,10.6,14.9,7.6,17.1,6.2,14.5,7.5,9.4,7.4,5.3,4.6,69125,28520,93643,21035,18,(X),(X),(X),(X),(X),666,165,2.4,3.2,3.5,5.4,3.2,2.5,0.8,1,20.6,15,12,8.3,20,8.4,16.8,9,13.4,10.1,7.5,6.6,80000,12916,112912,28077,(X),(X),18.6,(X),(X),(X),522,150,3.1,4,4.4,6.7,1.7,2.1,1,1.3,9.8,5.3,14.6,9.1,20.7,8.8,21.5,11.2,17,12.4,6.3,6.4,89653,16715,N,N,(X),(X),(X),(X),(X),(X),281,99,2.1,4.1,7.8,9.7,28.5,18.9,3.9,4.7,18.9,13.1,19.6,16.1,10.3,9.3,8.9,13.9,0,10.1,0,10.1,44191,16579,46471,15290,(X),(X),(X),(X),16.4,(X)
860Z200US15956,ZCTA5 15956,1138,178,4.5,2.6,4.7,2.9,11.1,5.8,18.6,9.9,10.2,3.7,21.5,7.3,11.7,5.4,13.4,6.7,3.5,2.3,0.8,0.9,52679,18453,61457,8608,19.5,(X),(X),(X),(X),(X),708,120,4.5,3.6,2.1,2.2,8.9,6.3,7.8,4.5,10.6,5.1,25.4,9.8,16.9,8.2,16.8,9.2,5.6,3.6,1.3,1.4,65779,10088,75402,10015,(X),(X),19.5,(X),(X),(X),556,119,1.4,1.5,2.3,2.7,3.4,4,5.6,4.8,9,6.6,30.6,12,20,9.9,18.9,11.5,7.2,4.5,1.6,1.8,73375,18305,N,N,(X),(X),(X),(X),(X),(X),430,134,5.1,3.6,9.1,7,15.1,10.6,36.7,21.3,10,7.8,13.5,9.1,2.8,2.5,7.7,7.5,0,6.7,0,6.7,27005,3605,37562,7729,(X),(X),(X),(X),17.2,(X)
860Z200US15957,ZCTA5 15957,124,34,0,21.3,3.2,4.2,12.1,9.6,12.9,9.4,0,21.3,16.1,11.3,27.4,16,28.2,16.3,0,21.3,0,21.3,77750,12205,74311,14179,50,(X),(X),(X),(X),(X),88,35,0,28.2,0,28.2,0,28.2,4.5,5.7,0,28.2,17,12.9,38.6,19.7,39.8,20.7,0,28.2,0,28.2,86250,21645,91553,11738,(X),(X),55.7,(X),(X),(X),81,35,0,30,0,30,0,30,0,30,0,30,18.5,13.9,38.3,20.8,43.2,22.4,0,30,0,30,95417,27277,N,N,(X),(X),(X),(X),(X),(X),36,20,0,47.5,11.1,13.3,41.7,28.3,33.3,24.3,0,47.5,13.9,20.8,0,47.5,0,47.5,0,47.5,0,47.5,24583,6980,28156,7129,(X),(X),(X),(X),36.1,(X)
860Z200US15958,ZCTA5 15958,866,116,1.4,1.3,2,1.4,5.4,3.1,7.6,4,11,4.6,29.4,10.6,13.6,4.8,21.4,7,5.2,2.8,3,1.9,69265,11477,83580,9001,28.5,(X),(X),(X),(X),(X),676,110,1.2,1.4,1.5,1.4,1.2,1,3.7,3.8,11.2,6,27.1,11.8,16.3,6,27.4,8.9,6.7,3.5,3.8,2.5,84750,12494,94392,11225,(X),(X),27.5,(X),(X),(X),462,94,0.4,0.7,2.2,2,1.7,1.5,4.3,5.1,7.6,4.6,14.1,5.7,18.6,6.9,35.7,9.7,9.7,5,5.6,3.6,102917,9548,N,N,(X),(X),(X),(X),(X),(X),190,50,2.1,2.9,3.7,3.9,20.5,12.8,21.6,11.1,30.5,15.6,17.4,10.9,4.2,5.2,0,14.6,0,14.6,0,14.6,37000,11005,38938,4585,(X),(X),(X),(X),30.5,(X)
860Z200US15960,ZCTA5 15960,91,31,6.6,8.8,0,27.5,0,27.5,25.3,17.1,7.7,7.4,33,16.8,0,27.5,16.5,13.4,7.7,9.9,3.3,5.8,63359,12821,72349,18640,26.4,(X),(X),(X),(X),(X),39,17,0,45.6,0,45.6,0,45.6,25.6,22.1,0,45.6,35.9,23.2,0,45.6,20.5,21.9,17.9,22.3,0,45.6,68438,32392,88487,23288,(X),(X),61.5,(X),(X),(X),25,14,0,57,0,57,0,57,0,57,0,57,40,25.2,0,57,32,33,28,33.2,0,57,128750,68222,N,N,(X),(X),(X),(X),(X),(X),52,26,11.5,15.1,0,39.5,0,39.5,32.7,26.8,5.8,9.9,30.8,25.5,0,39.5,13.5,18.1,0,39.5,5.8,10.7,51250,47268,58677,25926,(X),(X),(X),(X),0,(X)
860Z200US15961,ZCTA5 15961,356,62,5.9,4.8,8.4,8.1,6.7,4.3,10.7,5.9,15.7,7.1,18.3,9,11.2,8.1,15.2,5.6,3.4,2.2,4.5,3.9,53472,12308,67727,9734,31.5,(X),(X),(X),(X),(X),229,58,7,5.1,2.2,2.9,3.5,3,7.4,7.8,13.1,7.7,23.1,11,18.3,11.8,19.7,8.5,3.5,2.6,2.2,2.5,68523,16115,73678,9980,(X),(X),27.1,(X),(X),(X),166,49,0.6,1.6,3,4,0,16.5,9.6,10.9,4.8,4.6,27.7,13.8,20.5,15.9,26.5,11.8,4.2,3.2,3,3.5,78295,12399,N,N,(X),(X),(X),(X),(X),(X),127,44,7.9,12.1,19.7,20,15,11.4,17.3,12.7,17.3,12.1,7.1,8.2,3.9,5.5,1.6,2.2,3.9,7.4,6.3,10.2,29625,11691,47867,24825,(X),(X),(X),(X),33.1,(X)
860Z200US15962,ZCTA5 15962,119,34,1.7,2.7,0,22,13.4,14.3,17.6,14.8,4.2,5,16.8,12.5,6.7,4.7,33.6,13.7,5.9,6.1,0,22,56750,41478,72740,15199,24.4,(X),(X),(X),(X),(X),98,33,2,3.3,0,25.9,14.3,17,16.3,17.5,1,3.7,22.4,14.9,8.2,5.8,28.6,14.5,7.1,7.3,0,25.9,63500,29218,73119,18222,(X),(X),17.3,(X),(X),(X),78,33,0,30.9,0,30.9,15.4,21.2,17.9,21.9,0,30.9,16.7,14.3,7.7,6.7,33.3,17.5,9,9.2,0,30.9,75000,52680,N,N,(X),(X),(X),(X),(X),(X),21,13,0,62.2,0,62.2,9.5,14.3,23.8,27.6,19,21.6,23.8,34,0,62.2,23.8,23,0,62.2,0,62.2,46875,13234,55614,16632,(X),(X),(X),(X),33.3,(X)
860Z200US15963,ZCTA5 15963,4444,290,4.3,1.8,2.5,1.1,11.1,3,8.6,2.7,16.4,3.5,14.6,4.1,13.4,3.5,18.7,3.8,7.1,2,3.4,1.8,59256,5738,76472,5002,32.9,(X),(X),(X),(X),(X),2870,249,1.8,1.5,2.2,1.3,5.2,2.5,5.3,2.8,10.5,4.2,17.2,5.5,16.6,4.5,26.8,5.2,10.7,3.4,3.6,2.3,89033,8168,91741,5708,(X),(X),30.3,(X),(X),(X),2234,261,0.6,0.8,0.6,0.8,2.3,1.8,4,2.7,9.4,4.4,19.7,6.8,18.2,5,28.2,5.6,12.3,4.1,4.7,2.9,92440,9208,N,N,(X),(X),(X),(X),(X),(X),1574,223,9.1,4.3,5.7,2.7,20.6,6.1,14.5,5.2,25.7,7.9,9.8,3.6,7.9,6.1,4.9,3.8,0.8,1.1,1,1.4,35028,5282,42800,6351,(X),(X),(X),(X),33,(X)
860Z200US16001,ZCTA5 16001,18013,525,4.7,1,5.6,1.2,9.5,1.8,9.9,1.7,11.5,1.6,17.4,2.4,12.5,2,14.9,1.6,7.7,1.3,6.4,1.4,61325,4119,83302,5426,35.3,(X),(X),(X),(X),(X),9829,444,3.5,1.1,2.2,1.1,3,1,5.6,1.6,8.3,1.9,18.5,3.2,15.3,2.4,20.9,2.4,12,2,10.8,2.5,91178,4586,110701,9096,(X),(X),34.6,(X),(X),(X),7353,376,1.6,0.9,0.8,0.8,1.6,0.7,3.3,1.5,6,1.6,17.8,3.4,15.2,2.9,24.6,2.7,15.4,2.7,13.8,3.2,105915,5968,N,N,(X),(X),(X),(X),(X),(X),8184,598,6.6,1.9,10.5,2.4,17.4,3.7,15.3,3.5,15.5,2.9,16.3,3,9.1,3,6.9,2.3,1.6,0.9,0.8,0.5,35202,4553,47435,3852,(X),(X),(X),(X),34.9,(X)
860Z200US16002,ZCTA5 16002,6420,429,5.7,1.8,1.3,1.1,6,2.6,7.6,2.3,7.9,2.6,18,3.5,13.3,3.2,21.8,3.5,8.8,2.5,9.5,2.2,82676,11595,105409,9738,36.9,(X),(X),(X),(X),(X),4278,354,1,0.9,0.3,0.4,1.3,1.5,2.7,1.9,7,3,21.2,4.1,15.5,3.6,26.4,4.8,11.2,3.3,13.4,3.1,100771,5902,129413,12927,(X),(X),36.3,(X),(X),(X),3690,327,1.2,1,0.3,0.5,1.1,1.2,2,1.3,4.5,2.4,22.6,4.5,14.3,4.1,26.9,5.1,12.2,3.9,15,3.7,104286,9661,N,N,(X),(X),(X),(X),(X),(X),2142,340,14.9,5,3.4,3.2,15.5,7.5,17.5,5.9,10.2,5.4,13.9,6,10.1,5.8,12,6.1,0.8,0.9,1.8,2.2,34167,7760,53196,8844,(X),(X),(X),(X),36.7,(X)
860Z200US16020,ZCTA5 16020,434,58,4.1,2.6,1.4,1.7,6.5,4.3,9.9,4.4,9.9,3.7,14.5,4.7,10.8,4.4,15.4,4.4,11.3,4,16.1,8.6,85625,17149,114306,18645,39.9,(X),(X),(X),(X),(X),329,55,0.9,1.3,0,8.7,6.7,5.4,3.6,2.5,8.8,4.7,18.8,6.5,12.8,5.7,15.8,5.6,12.8,4.9,19.8,10.6,95750,30544,125240,19978,(X),(X),44.7,(X),(X),(X),269,54,0,10.5,0,10.5,3,2.8,3,2.3,9.3,5.4,16.4,6.6,13.8,6.6,15.6,5.7,14.9,6.3,24.2,12.5,123542,45550,N,N,(X),(X),(X),(X),(X),(X),105,31,17.1,10.8,5.7,7.3,5.7,4.4,29.5,14.4,14.3,9.1,11.4,8.7,4.8,4.8,0,24.5,6.7,6.4,4.8,4.5,27656,4782,70320,40091,(X),(X),(X),(X),21.9,(X)
860Z200US16022,ZCTA5 16022,130,32,3.8,5.5,0,20.4,5.4,4.1,7.7,5.9,9.2,8.4,22.3,10.5,21.5,11.8,13.1,6.9,7.7,7.2,9.2,8.6,75625,7181,116111,49533,34.6,(X),(X),(X),(X),(X),97,27,0,26.1,0,26.1,5.2,4.9,2.1,3.1,8.2,7.7,27.8,14.2,22.7,13.8,11.3,6.7,10.3,9.3,12.4,11.9,77813,8847,138097,67495,(X),(X),36.1,(X),(X),(X),85,27,0,28.9,0,28.9,2.4,4,2.4,3.5,4.7,3.9,25.9,14.9,25.9,16.1,12.9,7.5,11.8,10.6,14.1,13.9,83542,13552,N,N,(X),(X),(X),(X),(X),(X),33,17,15.2,20.3,0,49.6,6.1,11.7,24.2,21.2,24.2,28.9,6.1,8.9,18.2,19.9,6.1,8.2,0,49.6,0,49.6,40179,11915,44130,13881,(X),(X),(X),(X),30.3,(X)
860Z200US16023,ZCTA5 16023,1624,159,2.8,2.1,1.6,1.8,4.9,3.3,15.1,6.6,10.8,4.3,12.7,5.6,9.9,4.7,18.7,6,13.1,4.8,10.4,5.5,83704,21444,99178,10443,36.6,(X),(X),(X),(X),(X),1149,148,0,2.6,0.3,0.5,3.1,2.6,9.8,8.4,7.6,4.6,13,7.1,12.7,6.3,23,8.6,16.6,6.5,13.8,7.7,106776,18161,118908,13778,(X),(X),38.7,(X),(X),(X),1046,147,0,2.8,0.4,0.6,1.9,2.2,10.5,8.9,7.7,4.8,10.6,7.3,13.4,6.9,24.8,9.5,16.6,7,14.1,8.1,108929,18804,N,N,(X),(X),(X),(X),(X),(X),475,119,9.7,7.5,5.5,5.9,8.2,8.5,28,12.6,18.7,9.3,14.5,8.5,2.9,3.1,8.2,6.9,2.1,3.2,2.1,3.6,34654,4788,49327,10482,(X),(X),(X),(X),31.4,(X)
860Z200US16024,ZCTA5 16024,106,28,0.9,1.8,1.9,3.8,5.7,4.6,14.2,11.5,13.2,9.9,14.2,10.3,5.7,5.8,32.1,14.8,2.8,5,9.4,10.3,80000,40872,94680,21315,34,(X),(X),(X),(X),(X),78,25,1.3,2.5,0,30.9,0,30.9,9,9.9,14.1,13.7,23.1,17.7,7.7,8.1,33.3,16.9,0,30.9,11.5,12.6,88750,38327,99126,24371,(X),(X),37.2,(X),(X),(X),59,22,1.7,3.3,0,37,0,37,0,37,15.3,17.6,18.6,17,10.2,10.9,39,20.9,0,37,15.3,15.8,100893,19838,N,N,(X),(X),(X),(X),(X),(X),28,16,0,53.8,7.1,13.6,21.4,19.4,28.6,31.1,10.7,13.8,14.3,17.3,0,53.8,14.3,27.2,0,53.8,3.6,9.5,34167,15896,56061,33356,(X),(X),(X),(X),25,(X)
860Z200US16025,ZCTA5 16025,1896,159,1.7,0.9,2.1,1.1,7.4,3.1,8.9,3.1,13,3.1,16.9,3.2,16.5,3.2,16.2,2.9,10.1,2.6,7.1,2.3,75000,6145,91025,6535,43.7,(X),(X),(X),(X),(X),1274,116,0.7,0.6,1.4,1.2,3.8,2.9,3.6,1.8,7.4,2.3,18.7,3.7,19.9,3.9,21.6,4,14.5,3.6,8.4,2.9,95109,5137,105697,6113,(X),(X),43.3,(X),(X),(X),1038,125,0.3,0.4,0.5,0.5,2.6,2.6,2.4,1.6,5.9,2.2,17,4.2,19.7,4.1,24.7,4.7,16.7,4.3,10.3,3.5,103088,8193,N,N,(X),(X),(X),(X),(X),(X),622,104,4.7,2.8,4.5,3,15.9,6.4,19.8,8.2,26.8,7.8,14.6,5.9,5.9,4.5,2.6,2,1.1,1.3,4,3.6,36429,3684,55318,12729,(X),(X),(X),(X),40.5,(X)
860Z200US16027,ZCTA5 16027,148,50,2.7,4.7,11.5,17,1.4,2.3,9.5,10,14.2,9.5,11.5,8.1,14.2,14.3,13.5,8.7,12.8,10,8.8,7.6,70000,32710,94618,29965,29.1,(X),(X),(X),(X),(X),119,45,3.4,5.9,14.3,20.8,1.7,2.9,8.4,9.6,2.5,5.9,13.4,9.8,17.6,17,13.4,9.3,16,12.8,9.2,8.9,81705,25536,93518,25326,(X),(X),24.4,(X),(X),(X),92,34,0,27.2,0,27.2,2.2,3.8,10.9,11.5,3.3,7.4,13,10.3,22.8,21.5,17.4,10.8,18.5,14.8,12,10.5,92222,26590,N,N,(X),(X),(X),(X),(X),(X),29,17,0,52.9,0,52.9,0,52.9,13.8,21.2,62.1,30.9,3.4,14.1,0,52.9,13.8,22,0,52.9,6.9,12.5,48295,6026,99128,104680,(X),(X),(X),(X),48.3,(X)
860Z200US16028,ZCTA5 16028,856,74,6.3,3.2,3.9,1.8,9.6,3.4,7.8,3.8,10,3.7,23.6,4.9,9.5,3.8,15.7,4.1,6.3,2.7,7.4,3.2,61250,7229,82419,8911,40.4,(X),(X),(X),(X),(X),562,67,0.5,0.8,2,1.6,3.9,2.5,6,5.1,8,4.1,29,7.1,10.5,4.7,19.2,5.6,9.6,4,11.2,4.7,77708,14652,104680,12437,(X),(X),42.9,(X),(X),(X),411,63,0.2,0.9,1.5,1.3,3.2,2.6,1.5,1.6,8.3,5.1,26.5,7.5,10,4.8,23.6,6.7,13.1,4.9,12.2,6.2,96875,14056,N,N,(X),(X),(X),(X),(X),(X),294,51,18,8.8,6.8,3.7,20.4,7.6,11.2,5.2,15.3,6.1,21.1,8,5.8,4.8,1.4,1.3,0,9.7,0,9.7,30179,9859,35361,5701,(X),(X),(X),(X),35.7,(X)
860Z200US16029,ZCTA5 16029,358,93,1.7,1.9,1.7,3,4.7,3.8,12.8,8.9,18.4,9,25.4,13.5,7.3,5.2,23.2,9.8,4.2,3.5,0.6,1,58306,4871,68965,8048,31.6,(X),(X),(X),(X),(X),262,83,1.5,2.2,1.1,1.9,3.1,3,9.2,10.7,19.5,12.1,24.8,16.6,8.8,7.2,25.6,11.4,5.7,4.8,0.8,1.3,59400,14803,74125,10272,(X),(X),32.4,(X),(X),(X),126,43,1.6,2.6,0,21,1.6,2.8,2.4,4.2,15.1,10.5,5.6,5.8,8.7,7.4,51.6,17.2,11.9,9.6,1.6,2.7,113750,6613,N,N,(X),(X),(X),(X),(X),(X),96,41,2.1,4.4,6.3,10.2,9.4,10.7,25,14.6,22.9,14.2,14.6,10.4,3.1,4.9,16.7,16.2,0,26.3,0,26.3,40556,11431,48018,10912,(X),(X),(X),(X),29.2,(X)
860Z200US16030,ZCTA5 16030,110,36,4.5,3.8,3.6,4.9,10.9,9.7,10,7.9,20.9,14.7,19.1,10.7,10,8.8,19.1,14.3,1.8,3,0,23.6,48750,19793,60471,10860,31.8,(X),(X),(X),(X),(X),65,22,0,34.9,0,34.9,0,34.9,7.7,6.7,29.2,19.3,26.2,17.2,15.4,13.9,21.5,18.7,0,34.9,0,34.9,61875,19546,70326,13765,(X),(X),30.8,(X),(X),(X),43,16,0,43.5,0,43.5,0,43.5,7,7.5,20.9,19.5,34.9,23.8,4.7,6.3,32.6,23.2,0,43.5,0,43.5,67708,20101,N,N,(X),(X),(X),(X),(X),(X),45,26,11.1,10.1,8.9,12.5,26.7,24.3,13.3,14.7,8.9,11.1,8.9,9.7,6.7,10.4,15.6,16.8,0,42.5,0,42.5,26875,18474,42253,15129,(X),(X),(X),(X),33.3,(X)
860Z200US16033,ZCTA5 16033,3331,371,2.8,2.8,1.2,0.9,8.2,3.7,3.5,1.6,8.9,3.8,14.2,3.6,10.3,3.7,29.6,7.6,7.7,2.8,13.7,6.6,100606,12556,112802,13523,33,(X),(X),(X),(X),(X),2309,320,2.1,3,0,1.3,4.9,3,1.2,0.8,9.1,5.9,14.4,4.7,12,5.2,29.2,7.2,8.9,3.3,18.3,8.8,112004,8525,129913,17057,(X),(X),32.2,(X),(X),(X),1898,291,2.5,3.7,0,1.6,5.2,3.4,1.2,0.9,4.3,2.6,12,4.9,12.9,6.1,30,7.6,9.9,3.9,22,10.2,117289,11684,N,N,(X),(X),(X),(X),(X),(X),1022,258,4.5,3.9,3.9,2.9,16.9,9.3,9,5,8.4,3.5,15.3,7,6.4,4.4,28.6,17.1,4.8,4.1,2.3,1.9,65250,25373,70720,13784,(X),(X),(X),(X),33.7,(X)
860Z200US16034,ZCTA5 16034,808,145,4.3,3.5,2,2,7.8,4.3,6.1,3.6,8.7,3.8,14,5.4,18.4,7.2,33.5,12,3.3,1.9,1.9,1.7,85750,16216,82488,8343,30.4,(X),(X),(X),(X),(X),571,140,0.5,0.8,0,5.1,7.2,4.7,3.9,4,5.6,3.5,10.3,4.9,22.8,10,42.9,14.7,4.2,2.7,2.6,2.5,99875,19118,95743,8323,(X),(X),27.3,(X),(X),(X),502,138,0,5.8,0,5.8,6.8,5,3.8,4.5,4.8,3.7,6.6,3.4,22.7,11.1,47.6,15.3,4.8,3.1,3,2.8,110082,15416,N,N,(X),(X),(X),(X),(X),(X),237,67,13.5,10.8,6.8,6.4,9.3,8.3,12.7,7.3,16,8.3,22.8,13.4,8.4,6.2,10.5,11.6,0,11.9,0,11.9,38906,17385,47992,11418,(X),(X),(X),(X),38,(X)
